名字,会员级别,评论内容,评论时间,点赞数,评论数,评价星级
j***d,PLUS会员,原封机器 生产日期2017 稍后追加评论。,2017-11-29 09:57:33,5,2,5
j***r,银牌会员,快递超快，准时。手机性价比高。帮别人买的，赞不绝口。,2018-03-07 00:09:31,0,0,5
m***o,金牌会员,正品    2天就到了    10.3的系统,2018-03-07 16:55:13,0,0,5
林***啊,银牌会员,128g太猛了，性价比非常棒,2018-02-26 00:10:42,1,1,5
梁***祺,PLUS会员,我想说九号没送达，空气袋也无气，这个是三星的版本处理器，欲哭无泪…已经发热了,2017-06-10 10:18:03,30,15,3
j***q,金牌会员,送货速度相当快，质量还可以，感觉屏幕好舒服的,2018-03-08 14:10:52,0,0,5
倩***c,银牌会员,前天4699拍的，昨天收到货就降价四百，申请了保价到现在都没退我钱，问题是有严重的质量问题，系统自带相机拍出来的视频，放出来的声音噪音很大，我特地在很安静的地方拍，结果里面还是有很大的噪音，手机拾音器有严重的质量问题，强烈要求京东售后退货退款，那么相信京东，却这样欺骗消费者，以后谁还敢在这里买东西！,2018-01-14 19:37:30,51,25,1
我***像,PLUS会员,一波三折，总体来说还是京东的售后牛13 发现了很多问题 都一一解决了,2018-01-24 11:24:55,1,0,5
米***1,PLUS会员,从小屏幕到这个大屏幕 真的有点不太习惯！表示自己单手完全拿不起来这个手机 好吧 真的醉了！睡前刷手机 举起来真的不是一点累啊！是大大的累? 然后想说的是 这个手机耗电量真的快得可怕！完全支撑不了一天 每次充电得一个小时以上！不知道我买的是不是翻新机～其他得暂时没有发现什么幺蛾子,2018-03-05 23:44:51,1,0,5
jd_136724ynll,银牌会员,垃圾手机，太卡了，点了几十一下，一点反应都没有。这个手机128G的内存还没有我16G的苹果6好用！ 才买了3天，就是这个鸟样！ 沧海桑田，现在的京东早已经不是以前的京东了。 售后态度也是不怎么样,2018-01-23 18:42:28,80,24,1
j***x,银牌会员,嗯……我不是很专业的手机用户，不能太专业的点评，但就个人体验还是不错的，手机运行速度可以看视频，至于还有没有其他的问题我再用一段时间再来评价……送货速度很快，一天都不要，然后包装是快递员直接拿给我的，也没有什么损坏。关于手机，外观上没有什么瑕疵，再内部专业的问题我也看不出来，只能根据手机用的直观感受来判断，手机用了两三天了，现在是挺好的，之后再追评吧,2018-03-07 10:16:12,0,0,3
z***6,金牌会员,京东速度就是快，快递小哥态度很好，手机是正品，运行很流畅，外观时尚好看。3Dtouch功能挺好用的。信号还行吧，有时接收消息延迟点。整体还是不错的。6p性价比还是挺高的，7p太贵了^O^,2018-03-04 11:39:35,1,0,5
橙***光,钻石会员,当天上午下单，下午到货，晚上没有激活，相隔两天才激活的，买贵了两百多块，到手后仔细查看手机，没有划痕，没有激活，屏幕上方跑马灯明显，激活后开始查询保修开始是正常的，过几天查询保修开始相差两天，现在查相隔十天，这就不正常了吧。后面会一一上图。,2017-10-09 10:22:45,55,10,1
J***8,钻石会员,给老婆买的，挺好的性价比高，呵呵，要是给三那就是X了,2018-03-04 12:53:42,1,0,5
lys6525,PLUS会员,手机电池续航：用了一天，拿到手是70％，晚上是30％的电量。外观没有磕碰划痕等情况，屏幕分辨率清晰，拍照还原度超高，照片很清晰。总之操作起来很流畅。,2018-03-05 10:13:43,1,0,5
j***r,PLUS会员,"不错，挺好的吧，给老公买的，上一架也是京东买的，一年多久ko,这台不知道可以坚持多久，上一台拿出去修人家说不是国产的，是taiwanban的，也不知道是不是真的，好坑，老公说不相信京东，我感觉应该不会有问题，我还是喜欢在京东上面买东西，客服售后都很好。。。。这架看下能用多久先",2018-03-08 14:07:29,0,0,5
执***忆,金牌会员,手机是真的，每一次在京东买东西的还是非常好的，买给女朋友的，相信女朋友应该很开心，128g应该够用了,2018-03-07 19:18:52,1,1,5
j***a,银牌会员,求解释？。求解释,2018-02-09 09:26:11,45,4,1
j***a,金牌会员,其实有点卡，、没用多久，新手机都会卡，不知道怎么回事？大神支招啊！输入法界面关不了卡住，在任何其他界面都关闭不了，重启才关了，偶尔其他软件也会卡住不动哎！不知道有什么问题啊！新手机，安卓再差新手机也不会这样啊！,2018-03-08 08:53:41,0,0,5
y***3,PLUS会员,刚收到货，物流很快，下午5点多下单，早上就收到了还没试用，是正品。,2018-03-08 10:40:49,0,1,5
冰***狼,钻石会员,第一次用iPhone ，摆弄了一天，哈哈，速度很快，大屏幕，真心不错的。,2018-03-09 17:23:07,0,0,5
白***_,PLUS会员,速度快拍照效果好，就是异地调货时间长了点,2018-03-04 17:51:06,1,0,5
为***6,PLUS会员,查了.，是没有激活过的，新的手机，手机反应速度和一般的新手机的一样，听话苹果手机用久了也不卡，但还没有验证。,2018-03-08 20:31:00,0,0,5
S***u,金牌会员,用了一个月没问题，代帮朋友买的。,2018-03-03 08:52:46,1,0,5
l***罗,PLUS会员,使用一段时间，6SPlus各方面都有点Out了，想买的朋友，还是去买7或8吧！,2018-03-09 09:20:41,0,0,5
天***3,钻石会员,物流没的说非常快，收到后转天赶紧试试看，装好后一打电话几乎听筒没有声音，赶紧联系京东售后，还没有回复,2017-07-22 11:50:19,170,74,1
海岸cj,金牌会员,在京东买来的苹果6P全新未开封，验证正品，系今年18年刚出产，系统ios 11.2.6最新版本，很值得赞！一切各方面进行检验十分流畅正常，十分滿意。整整用十个小时安装几十个应用，购买京东自营产品值得信懒，买得放心！用得开心！然而京东自营产品售后有你保证，不会买得假货或二手货，虽然比上个月贵一百元，但怕6P128G会断版，所以4299购买还是十分值得拥有，这价钱这价格，价格比算为最明智不为。,2018-03-10 00:51:30,0,0,5
H***3,钻石会员,物流快，查过是真品,2018-03-09 09:04:38,0,0,5
青***华,PLUS会员,手机是正品，2018年2月生产的，在官网查询到序列号，拍照还算可以吧，目前用着暂时没问题，一如既往地相信京东品质,2018-03-07 20:57:04,0,0,5
M***u,金牌会员,手机可以，未激活的，评分不针对商品本身，只针对京东这服务态度和套路，卖之前先问了618活动会不会降价，跟我说可以补差价什么的，保价到6.30号，结果6.18没到发现降价几十块，想试试看能不能申请，结果发现被套路了，卖的时候一个态度，申请差价了各种理由，光订单就让我发了好几遍，一模一样的数字不知道客服什么意思，最后还是跟我说我享受了一个优惠，不能申请，我简直无语，除了一个手机什么赠品优惠我都没有享受到还说已经贴钱要亏本，算了，懒得理论，看聊天记录吧,2017-06-16 14:59:32,570,36,1
j***m,银牌会员,在京东自营店买的手机还是比较放心的，收到手机后查询过是正品，苹果官网显示的是未激活，京东快递小哥服务很好?,2018-03-05 00:14:07,1,0,5
小***蕊,PLUS会员,用了一个星期挺好的，官网查了是正品。电池待机时间还可以，整体来说满意,2018-03-04 16:50:16,1,1,5
羅***橒,银牌会员,买来送给老婆的，她说怎么什么都没有送呢？一张膜都没有，不过对这物流，服务都非常满意,2018-03-08 20:27:27,0,0,5
虾***_,钻石会员,手机昨天下单今天就拿到了，用了，很不错，得心应手，买的128G的，玫瑰金,2018-03-03 15:24:00,1,0,5
j***v,银牌会员,电池很好，用了两天了，是正品，屏幕分辨率非常清晰！信任京东！,2018-03-05 10:41:35,2,0,5
1***p,钻石会员,宝贝昨天收到了，用了一天感觉还行，就是不知道用久了会变成那样，,2018-03-05 17:56:20,1,0,5
Q***Y,金牌会员,帮老婆买的，她非常喜欢，手感不错?，下次继续光临！,2018-03-07 07:06:51,1,0,5
Z***啊,银牌会员,刚拆开，还没有激活，机子很好，快递也很快，态度很好，赞一个,2018-03-09 15:25:30,0,0,5
w***9,钻石会员,手机还不错，反应也挺快的。。。。。。,2018-03-08 20:43:09,2,0,5
开***树,钻石会员,给媳妇儿买的妇女节礼物，信赖京东，物流超快，质量有保证,2018-03-08 11:25:31,0,0,5
李***9,钻石会员,很好用，哦一直都是用苹果，这个价格真的太划算了,2018-03-08 10:35:52,0,1,5
璞***子,PLUS会员,很不错，正品，一直相信京东,2018-03-06 17:54:17,0,1,5
c***b,钻石会员,还好吧，感觉电池不是好耐用，其他感觉还不错。,2018-03-07 08:30:20,0,0,5
j***c,金牌会员,很好用，京东值得信赖，很喜欢,2018-03-04 17:22:06,1,0,5
C***9,钻石会员,送货速度特别快，喜欢下次继续关注,2018-03-07 10:12:23,0,0,5
多***完,PLUS会员,屏幕超大的咯，手感也不错，男票玩手游说很流畅，但但但，到手没俩天居然没有外音，严重怀疑是翻新机，没有插耳机一直耳机模式没有外音，看视频、听音乐都没有声音，用华为之前一直用苹果，第一次遇到这种情况，联系客服处理，今天刚寄回还不知道具体什么原因,2018-03-07 22:56:24,0,0,5
山***纪,银牌会员,手机是新的，配件也齐全，包装盒没有破损，还是很满意的，五星好评，先用用再来追加,2018-03-07 17:19:10,0,0,5
j***6,金牌会员,昨天到货，查了下正品行货，京东自营还是值得信赖，唯一不高兴的就是自带11.2.2系统，信号不是圆点了看上去好不习惯，耗电快了点，好像流量也用的比较快，今天一天都没怎么玩就不见一百m比我6p耗流量得多,2018-03-06 20:53:57,0,0,5
j***q,金牌会员,"用了十几天才来评价，总得来说体验还不错。
但是！但是！但是！
6sp是2750mA的电池，待电量实在不敢恭维。
普通的逛知乎之类的浏览网页，电量掉的我把百分比都关了，实在不敢看。
总体上一天一冲（轻中度使用）。
其他还行，比较流畅，出现过几次卡顿，但不清楚是网络问题还是手机问题。

以上，还是给好评吧！",2018-03-06 20:20:32,0,0,5
昵***烧,PLUS会员,还行吧，性价比挺高的，官网查询是正品。,2018-03-09 11:47:42,0,0,5
l***g,PLUS会员,手机买回来感觉很不错。从买回来到现在还没有发现什么问题。快递员服务态度很好手机的质量也不错是正版,2018-03-08 11:43:36,0,0,5
j***s,金牌会员,手机充满期待的，之前电脑也是在京东买的，风扇异响后来又换了，这次我真的无语的很，对物流这方面，直接就外面随便包个盒子就寄了，里面也不管它会摔成什么样，快递到这还一直催签字，不想说了，看图吧，屏幕上还有一个点，内屏里面的，看着不舒服，难受，先用着看，有其他问题不行就真的要找客服了，自己看图吧，黑点在日期28那里,2017-06-21 12:09:03,160,35,1
千***潇,银牌会员,"苹果产品确实好，尤其喜欢它的系统。用了那么多年安卓，尝试了下iOS、感觉以前玩得那不是手机而是玩具！所以物有所值吧，虽然贵点但耐用，不像安卓手机一年就不行了，而且更新换代太快。以前自己还黑苹果、那是自己不了解吧、感觉前几年的苹果都能随便秒杀现在市面上一些流行的手机,这就是科技的差距吧，我们得承认！",2018-03-07 16:58:00,0,0,5
j***5,金牌会员,运行比6的快多了，感觉挺好用的，目前没发现问题，京东的物流还是很快的，头天晚上下单第二天早上就到了。不错。,2018-03-06 16:48:29,1,0,5
1***p,银牌会员,用了一个月了没发现啥问题，反正比我的5好用多了，反应也快多了，再也不用担心内存不够了，那些清内存的日子总算过去了！手机方面该查的都查了，理论上来说是正品的，电量也还行，一直用可以用一天，不怎么用管两天没问题，。不管怎样，就满意苹果?,2018-03-09 15:31:10,0,0,5
j***x,PLUS会员,没有仔细检查，不知道是不是正品，目前感觉还挺好的，电很耐用，就是打电话时听筒的声音很小,2018-02-15 18:52:57,0,0,5
j***h,银牌会员,还好，查过了是正品。就是好几天白收到，差点耽误事。包装很简陋就个塑料袋子。不知道路上被摔来摔去的……??,2018-03-08 20:10:31,0,0,5
j***g,PLUS会员,6sp货源感觉靠谱，用着没问题，尽在在京东小卖部买了x，比京东便宜,2018-03-06 14:03:05,1,0,5
j***p,PLUS会员,还行,2018-03-04 15:18:06,1,1,5
卓***牧,PLUS会员,给老婆买的，查了序列号，是今年新生产的，老婆很开心，信任京东，棒棒的！,2018-03-07 18:41:30,0,0,5
1***6,钻石会员,手机还能用，充电器先牺牲了，申请售后没人理了，难道充电器不在三包里？？？？？？,2018-03-07 12:13:42,0,0,5
j***r,金牌会员,用了一段时间，就是外放声音有点小。其他没任何问题。感觉6s和7都是性价比之王。但是不喜欢7充电的时候没得带耳机。两年前买了一台6s，到现在完全没问题，现在再买一台6sp备用，希望质量也是这么杠杠的。,2018-03-09 14:58:37,0,0,5
q***5,金牌会员,物流很快，质量很好，官网上查了一下保修期一年，待用中。,2018-01-07 16:59:24,15,1,5
王***3,金牌会员,物流速度太快了，昨天晚上买的，今天上午就到了，已经激活了，就等以后使用情况了,2018-03-08 13:24:39,0,0,5
j***2,银牌会员,一打开就发现有破损,2017-08-18 15:59:01,37,4,1
h***i,PLUS会员,手机还不错，相信京东，应该是正品吧，希望一直好下去,2018-03-07 07:22:43,0,0,5
j***r,银牌会员,失望还是失望.相信着所谓信誉第一的京东，结果给我来这一出。第一：我们消费者必须得为自己维权，其次这家店并没有好好的处理和维护我们消费者的合法权益。第二：申请了换货，等着审核，等着处理，结果呢？说是走流程什么的，要快递过来取件，是的，这个是你们的售后流程，取走货件收好了钱。那我们消费者还拿什么维权？就拿你们的所谓信誉？最后：换个角度好吧，你是当事人你还能相信吗？能不担心吗？抱歉各方面很好是的，一味只会说抱歉不好好想着怎么解决有用吗？废物！很失望，产品质量怎么样看图就知道了.边框有不明物品，弄不走的.还有后摄像头里面有尘.说是新机.可是新机有这么多问题还真的觉得手机没别拆过.当时扔了几千块去喂**，再也不相信所谓信誉.,2017-08-06 16:45:46,71,18,1
1***p,PLUS会员,正品，昨天下午拍的今天就送到，包装完好无损,2018-03-09 13:01:26,0,0,5
j***8,PLUS会员,速度很快，不愧是苹果，各方面都很满意。,2018-03-08 14:11:25,0,0,5
双***晶,金牌会员,本来以为要两天才到的，京东快递很给力一天就到了，赞赞赞?,2018-03-08 08:34:21,0,1,5
j***e,银牌会员,感觉还好，有时好像有点卡顿，我第一次买用苹果手机，还不懂,2018-03-08 23:34:39,0,0,5
j***l,PLUS会员,手机收到了，总体来说没什么太大的问题，屏幕，电池的续航能力都还行，就是手机的边线贴合度不是很紧，有点缝隙，让人感觉机子是拆装过的，也不知道是哪里的问题。,2018-03-09 11:03:11,0,0,5
j***c,PLUS会员,准备过年买的一个多月就这什么不停的闪着了。垃圾,2018-03-05 11:00:49,0,0,1
鑫***6,PLUS会员,手机质量没的说，一直用iphone，从来不卡。但是京东送货简直太慢了，当客服电话态度倒是好，光道歉不发货有什么实质意义么？而且不然就是说您可以取消订单！等了20多天你让我取消，好意思么？客服和采购之间无法衔接，信息不能共享，一问三不知的！采购不统计购买人数，下单数量，工作效率太低！仓买在卖东西之前都知道哪种商品要进多少数量！预售的话就要根据自己从供货商那里的下单数量来卖，进多少卖多少，没货就别开预售了！9月12号订的10月15号才收到，跟官网正常9月25号发售的送货时间一样，还叫什么预售！其他电商玫瑰金6S plus 128G的300多评论，你家就6个，感觉像自己去苹果零/售店门口排队买的！一次就到货几个，京东你自己觉得好意思么？总之这次京东预售做的太差了，以后再也不敢信了！,2015-10-17 00:22:36,108,10,1
j***i,银牌会员,前天下单，今天上午到货，速度够快。,2018-01-20 11:34:32,1,0,5
李红晟,银牌会员,可以的，昨天11点下单，4点就收到了,2018-03-08 10:02:48,0,1,5
w***3,钻石会员,还是一如既往的好，配送又快，很方便……,2018-03-08 21:50:50,0,0,5
丶***a,PLUS会员,所有的手机都是在京东买的，现在白条额度有点不够了，如果能给我在提点就好了。,2018-03-08 00:55:01,0,0,5
j***5,金牌会员,特地用了一段时间才来评价，手机是正品，上官网查过未激活过的.使用的体验感也很强，手机很流畅，耗电不算快，一般是一天一充，如果不怎么上网的话两三天一充也行。,2018-03-09 13:46:44,0,0,5
荔***杰,金牌会员,送朋友的  还没拆  很好！,2018-03-08 13:32:45,0,0,5
c***6,金牌会员,手机目前没有任何问题！用一段时间后再来追评！因为一直相信京东自营！因为相信所以不犹豫！,2018-03-08 09:32:03,0,0,5
中***主,金牌会员,非常不错，不错，很好！,2018-03-07 20:43:41,0,0,5
点***9,钻石会员,京东的手机是我最信赖的，全家的手机都在京东买，这款过时的产品价格很实惠，对于我足够用了,2018-02-06 10:35:36,0,0,5
j***i,银牌会员,给老婆的三八礼物，又是结婚十周年纪念，老婆非常喜欢，未激活是新机，关键物流超快。,2018-03-06 16:03:31,0,0,5
静***9,钻石会员,第二天就收到的，一直等京东的到货通知，也一直信赖京东的电子产品，相信京东以后会越来越好,2017-12-04 21:47:48,2,0,5
安***9,PLUS会员[试用],手机是新品，让修了10几年手机的哥们儿验过货，快递没得说，但是买京东的东西，最麻烦就是退换货，还好这次没遇到！,2018-03-07 16:10:22,0,0,5
Y***i,银牌会员,收到在使用了，中间按键跟我以前的不一样。听别人说这种比较容易坏，不过还是用习惯了6，所以才又买了一部。希望听到的问题两年内不存在,2018-03-09 03:03:15,0,0,5
瞌***郎,金牌会员,开箱就已经升级到11了   流畅度不错   现在买6s还是很划算的,2018-03-08 10:50:58,0,0,5
j***s,金牌会员,收到了   用了一下运行还可以   就是不习惯返回键   没有安卓机的方便   每次要按键才返回   第一次用苹果  没有习惯,2018-03-09 17:03:54,0,0,5
杰***绒,钻石会员,不错，手机丢了急着用手机一下单第二天就送到了！物流有保障！,2018-03-08 12:30:10,0,0,5
我***1,钻石会员,8．18买的，以从苹果4用到6，全家都用苹果，至少用了8个苹果手机，联通的十年vip，在小家电和京东合作销售几个亿的供应商的名义告诉大家，我买的这个机器是返修机。不服气就随时告我诽谤，坐等。原因：1、电池和之前所有的相比较很不耐用，此为我认定为返修机的根本原因，2、背壳的显示和之前的、别人的不同，3、发票应该显示串码，但我的没有。电池不耐用也就算了，但是相机拍远景回拉拍不清楚我忍不了，就算我能忍，我老板也忍不了，因为会议时侯我拍不下ppt的内容就会耽误工作我又不想记笔记；老板能忍，老师不能忍，因为会议时候发现我拍的白板不尊重人家；老师能忍，美女不能忍，因为拍照时拍不清晰要打死我。最最最担心的是我如果不分亨出来，他们连造假也不认真，以为合格了，耽误了中国的共产主义发展大计我就罪过了，那可是我从上小学一年级开始老师就教我们要追求一生，代代相传的伟大事业呀。也怪自己，想低调搞的自己不开心，不想让别人知道换手机，买了第二个同颜色的6plus，知道买个7了，搞的叫什么机8事。说这么多，就想问下，如果发生诉讼，有渠道、其它品牌给我赞助律师费不。,2017-09-14 09:27:01,31,3,1
j***w,银牌会员,用了一个多月了才评论，快递很快，第二天还是第三天就到了，运行速度很快，屏幕很大，玩游戏看电影很爽，也不会卡，就是玩吃鸡点开网页链接卡过一次，后面都很好，但是买了有些后悔，听说6S用不了几年要被淘汰了，一开始就应该买个7的，但现在6S和7的性能也差不到哪里，价格就便宜很多，所以性价比还是蛮高的。,2018-03-08 00:46:57,0,0,5
爱***花,金牌会员,非常好，都没有验正真伪。一直在京东购物，相信京东，送货超准时，晚上九点之前下单，早上十点就到了。大赞，满意！,2018-03-07 19:56:42,0,0,5
j***8,金牌会员,"首先说一下京东的包装，外包装就一个小纸盒，然后就是手机，里面任何防震东西都没有，看评论好多人反映包装简陋，但是京东包装还是依旧如此的敷衍了事！能不能贵重物品配送区别对待？
2.配送问题，物流信息显示当天已配送，但是第二天才送货，这时间差太容易让人误会做手脚。
3.配送员服务太差，我选择货到付款，结果非要先付款后验货。
4.在没有收到手机时很担心会遇到二手翻新机或者有质量问题的手机，还好比较幸运手机目前还没发现有什么问题，到官网查询是正品，希望以后也不要出现问题。",2017-06-26 22:44:49,25,5,1
飘***0,银牌会员,快递速度很快，使用效果不错，只是没有机会的途径，京东买后这样的服务要跟上，激活装软件又花了100块,2018-03-08 08:15:46,0,0,5
z***r,PLUS会员,"宝贝收到了,非常喜欢,质量很好,卖家热情,物流给力,非常愉快的一次购物,好评!",2018-03-07 20:43:02,0,0,5
w***3,PLUS会员,一流的快递，三流的包装，不过还是信赖京东，这是我在京东买的第三个手机了，非常好,2018-03-08 22:04:33,0,0,5
苏***沫,金牌会员,万分感谢京东快递小哥，物流快，态度好，嗯嗯，我原来有一个6SP不过32G的。用一段时间过来再评价,2018-03-08 11:17:02,0,0,5
丶***a,PLUS会员,所有的手机都是在京东买的，现在白条额度有点不够了，如果能给我在提点就好了。,2018-03-08 00:55:20,0,0,5
京***东,PLUS会员,手机很好用，给家人买的，他说用着很好，希望不会有任何的故障，好好的使用。,2018-03-07 22:42:39,0,0,5
哥***说,银牌会员,苹果中经典系列，买了一个大内存的。用着感觉挺不错，应该是正品，一直相信京东的物流和商品质量,2018-03-08 08:32:43,0,0,5
差***味,PLUS会员,手机电池一般化，上次买的6S用了一年电池就不行了，这个电池感觉也不行,2018-03-08 19:44:03,0,0,5
节***雨,PLUS会员,从5s到6plus大屏幕就是好！这回来个内存大的！不错???,2018-03-07 10:02:18,0,0,5
j***c,银牌会员,第一次用苹果.快递小哥挺不错.点赞！激活遇到问题问客服，客服很有耐心很快就帮忙处理了。,2018-03-07 21:42:32,0,0,5
丹***李,金牌会员,用了几天才来，评价，半夜买的，第二天下午就到了，物流超给力，买的128的，用起来很舒服,2018-03-07 14:22:55,0,0,5
y***诗,PLUS会员,帮朋友买的，她看了好久，挺好的，一直信赖京东。。。。。。。。。。,2018-03-09 13:33:16,0,0,5
j***e,金牌会员,用了一段时间了，没有任何问题，全新机，不错，除了耗电有点快，11系统不怎么适合6sp,2018-03-09 20:30:19,0,0,5
j***c,银牌会员,用2天了，感觉一般，尤其是电池不行，充满电只能用一天，对于还是新手机表示无语?！,2018-03-08 21:34:55,0,0,5
