名字,会员级别,评论内容,评论时间,点赞数,评论数,评价星级
thmvictor,银牌会员,用了几天才来评价。对于物流还是比较快的，第二，这个机型是买呗，老人用的，我一共在京东平台买了两台。所以说性能吧，还算可以，毕竟老人用，用用微信，看一下新闻，手机上购物，玩一下小游戏，问题不大。但是在手机性能上得到了一定发挥空间，但是毕竟是老人用桌面字体太小，图标下的字体太小，没有办法调大。来电铃声比较小，要是能多一个喇叭（几块钱的成本）就更好了。总的来说还算可以吧，希望能多用几年（这是老人的期望）。那么接下来我们看一下图片测评吧。,2018-03-08 23:31:14,0,0,5
河***哥,金牌会员,前天下单昨天收货，之前给亲戚买过一部360n6lite手机，用着不错，4GB运存，高通630神U，4000毫安的大电池，这性价比绝对杠杠的，年前和别人商量好了1496两部，结果朋友不要了所以就拒收了，现在799多花50元！,2018-03-01 09:02:11,1,1,5
l***4,PLUS会员,说说优点吧，不卡，送老人很好，音量大，屏幕大，电池好。咱们说说缺点吧，手机屏幕不行，偏蓝，震动很若，暂时评价这么多。等我追平,2018-03-03 20:41:25,1,0,5
q***e,PLUS会员,昨天下单今天就到了，物流满分！用了一下总体感觉还不错，反应速度灵敏，无卡顿现象，音质不错，在这个价位能买到这款手机，非常值！,2018-01-20 14:15:01,8,0,5
h***b,钻石会员,手机不错，就是很多东西都会被360联网，没有隐私。比较适合老年人用。,2018-03-06 19:34:29,0,0,5
H***2,银牌会员,手机反应快，速度可以，照相一般自带软件不多，可以删除电池比较耐用,2018-03-08 20:33:35,0,0,5
l***5,金牌会员,感觉还可以吧！运行速度和手机本身的价格有关,2018-03-08 09:13:36,1,0,5
e***费,PLUS会员,性价比非常高，整体还是非常不错的,2018-03-08 11:58:53,0,0,5
i***e,金牌会员,非常好用，感觉性价比很高，有点小米从前功能机的感觉，360加油！！！,2017-12-30 11:20:32,12,1,5
jd_哎咿呀哎,金牌会员,手机已经拿到了，感觉质量还可以，第一次用360的手机包装很好，关键是快递很快，京东的快递必须点赞手机呢，三八节搞活动，降了一百块钱，还是挺优惠的，希望多搞活动,2018-03-09 12:32:59,0,0,5
l***k,金牌会员,今天刚到，手机很好拿到手里手感比我的红米note4X好，系统以后用着再做评论了。,2018-03-07 15:06:22,0,0,5
a***o,钻石会员,性价比十分高，老人机绰绰有余，电池还很大，试了下拍照，够用,2018-03-09 20:55:13,0,0,5
j***1,银牌会员,已经是第二台了。用着就是好用。非常流畅。农药高帧也流畅！,2018-03-09 21:18:18,0,0,5
G***3,铜牌会员,总体来说还是很好的，那个实物看起来比照片上好看,2018-03-07 12:26:55,0,0,5
z***o,PLUS会员,几百块的骁龙630确实很强大，手机电池很耐用，唯一就是手机照相一般，不过这价格这配置还有什么不满足的哪！并且还是4G+32G的内存，千元机以内很牛逼了，实际下来才花了637爽歪歪啊?，就是物流不是第二天到有点遗憾！喜欢的赶紧入手吧，一个字：超值！,2018-02-10 20:38:45,0,0,5
o***1,PLUS会员,给丈母娘买的，丈母娘很开心，铃声响，解锁方便，准备360手机用到底了，一家人都在用，安全，充电速度快，运行同样不逊色，使用方便，自己用，给家人用放心！,2018-02-28 22:08:15,0,0,5
j***o,PLUS会员,朋友推荐买的，目前用着不错，就是系统老是提示更新，这个很烦,2018-03-08 20:10:47,0,0,4
x***8,PLUS会员,"原先的手机让我干弯了，成反曲面屏了，屏幕居然没碎。不过还是换一个吧！
这手机挺好的，给个及格，价钱在那呢！性价比高，够用但别抱太多期望。
试用两天还可以，发现几个小问题分享一下：
1.连无线看视频，同时用蓝牙耳机，网络会受影响，总是卡顿，不连蓝牙没问题。（只是看了六部电影体验结果，不过电池很给力）。不用蓝牙时平均每个电影出现两到三次卡屏，时间很短可以接受？
2.自动转屏只能转270度，就是小红圈在上端时，自动转屏无反，应目前只测试了图片查看，和自带浏览器（自带浏览器体验有点差）。我又用了第三方浏览器，体验能好点。
3.想问下锁屏软件能关了吗？还有好多自带软件无法删除
4.屏幕有种说不出的感觉，个人认为没有我现在这个360N4S的好。
5.游戏只体验了王者农药，还是比较流畅，只是偶尔按键好像有点漂。
总结下性价比逆天，日常使用，偶尔玩玩的，还是比较推荐的！第一次写了这么长评价，如有不足欢迎大家指正！
补充快递包装太简陋，给个泡沫，气泡啥的行不？",2018-03-07 23:00:50,1,0,5
拥有幸福感激人生,银牌会员,宝贝到手，拆装检查老铁没毛病！开机速度可以，清晰度可以！系统自带软件较多，运行流畅！其他待使用后评价！,2018-01-13 14:46:07,2,2,5
h***3,银牌会员,可以的，推荐购买，物美价廉，反应挺迅速,2018-03-09 09:50:11,0,0,5
s***0,PLUS会员,手机很流畅，玩热门游戏没有压力，太超值了！配置足够用了，千元不到的机子，第一次这么全面的规格，LPDDR4X，4G大运存，十分够用，手机手感很好，续航很牛，唯一缺点就是拍照不给力，容易模糊，不过千元以下就没拍照好的机子，所以我还能心理平衡一点，对比我的米5X，游戏性能更好，续航强一截，屏幕没差距，感慨一下，超值得...,2017-12-15 19:50:37,28,1,5
j***p,PLUS会员,这款手机真不错，便宜又好用,2018-03-08 10:30:20,0,0,5
l***q,钻石会员,920*1080分辨率以及5.5寸的大屏幕，用起来很清晰，强光条件下的显示效果暂时还没有应用场景来体验；4000mah的电池，正常使用两天也没多大的问题；4g+32g的内存搭配，作为使用者（老年人）来说，足够用了，日常应用不折腾很多app贮存后台的话，大概剩下1个多g的运存，基本没发生卡顿的情况；骁龙630的处理器，质量可以。是值得购买，很干净，质感也不错，价位适中,2017-12-15 14:46:28,2,1,5
p***5,PLUS会员,京东自营的物品质量可靠，从物流到售后服务也都特别的到位。每次出现问题客服都会积极的帮助顾客去解决。一个网店能够开的如此细微周到实数是用心在做。一个人做好容易，不容易的是一个团队都在用心做。京东从产品质量、后台客服服务、再到快递员工积极热情的工作态度真是我所遇到所有网店不能及的。祝贺京东蒸蒸日上、成为同行标榜。,2018-03-07 22:19:19,0,0,5
s***5,金牌会员,手机包装还是小红盒，手机挺漂亮，大小拿手里正合适，反应灵敏，日常应用完全没问题。,2018-03-08 15:27:31,0,0,5
1***峰,PLUS会员,"先说优点：
1、配置的性价比确实高
2、系统比较干净。注意！是比较干净。因为虽然手机也预装了比如大众点评之类的软件，但是除了安全卫士其他都是可以手动卸载的，比起其他手机还要root这一步，相对来讲可以接受。
3、“黑科技”中的某些软件和“冷藏室”的设计很有新意，个人很推崇。
缺点：
1、虽然快递小哥一如既往地给力，但是架不住发货员心真是大。900来块钱的大屏手机包装盒外面直接用另一个纸盒包着就完事了，一点防震措施都没有。如果屏裂了，或者运输途中发生其他意外该怎么办？
2、手机强制推送系统更新相当受不了。这玩意如果中老年人用就图个流畅和续航，系统更新肯定是越更新越耗电，而且中老年人不会经常更新系统。我是给退休的叔叔当礼物买的，刚一开机就自动给我下好了更新包要求重启更新。系统是否更新的权利应该交给用户，而不是默认强制下载更新包更新。不想更新的进入开发者选项，把自动更新选项关闭。
3、可能是安卓机的通病，WIFI断流现象还是时有发生。
总的来说瑕不掩瑜，这款手机还是千元机里非常有性价比的一款，适合中老年人使用。",2018-02-23 14:23:53,0,0,5
花***见,金牌会员,宝贝收到好多天了，过节忘记做评价了， 像素不错，色彩也很好。 运行速度: 屏幕很流畅，比我以前的手机强多了。 拍照效果: 拍照还不错 电池续航: 电池超给力。 总结: 很满意的手机，系统也很喜欢，就是不知道能用多久。 显示效果: 显示效果稍微偏亮，用护眼模式感觉正常，玩游戏有时屏幕延迟。 运行速度: 运行速度快，同时开软件没有一点压力 拍照效果: 夜拍效果不太理想，像素清晰，照片正常 电池续航: 续航能力强大，正常使用两天没有问题，充电速度稍慢点，不到两个小时才能充满 总结: 总体来说很满意的，性价比超高，自带许多黑科技，很实用。想换机的朋友可以考虑...... 五分好评是必须的......,2018-02-26 10:51:56,0,0,5
h***8,铜牌会员,个人觉得宝贝还是挺不错的！性价比挺高,2018-03-07 19:03:33,0,0,5
谷***辰,银牌会员,性价比还是挺高的，朋友介绍说用起来还不错，然后推荐的，买回来大致用了一下感觉还不错，挺喜欢的,2018-03-08 14:42:39,0,0,5
D***3,银牌会员,第一次买360的手机，外观还可以，性价比很高，正在试用，用一段时间再来追评，哈哈哈,2018-03-08 20:38:40,0,0,5
妞***啊,PLUS会员,手机用了一段时间才来评价，给爸爸买的，老是捡我们的旧手机用，就想给他买个新的！他很满意。,2018-03-03 23:49:07,1,0,5
q***8,PLUS会员,手感不错，第一次用360手机，4G运存运行流畅，音质也挺好，骁龙630，电池也给力，值得购买,2017-12-15 14:29:57,2,2,5
高***觉,PLUS会员,外观属于这个价格完美的了，运行内存4G，未见卡顿，平时不是很重度使用，生活使用够用了…,2018-03-07 20:25:17,0,0,5
k***夫,银牌会员,玩了一下下午   ，两个多小时 去了30的电， 360路转粉了   ，这台是给我爸买的，以后我自己换机子 会考虑360的。 很快很厉害很省电,2018-03-08 16:29:25,0,0,5
j***0,PLUS会员,"非常感谢京东商城给予的优质的服务，从仓储管理、物流配送等各方面都是做的非常好的。送货及时，配送员也非常的热情，有时候不方便收件的时候，也安排时间另行配送。同时京东商城在售后管理上也非常好的，以解客户忧患，排除万难。给予我们非常好的购物体验。
Thank you very much for the excellent service provided by Jingdong mall, and it is very good to do in warehouse management, logistics, distribution and so on. Delivery in a timely manner, distribution staff is also very enthusiastic, and sometimes inconvenient to receive the time, but also arranged for time to be delivered. At the same time in the mall management",2018-03-08 16:21:20,0,0,5
h***3,PLUS会员,总体来说不错，很喜欢，超值，希望国产越来越好，走向世界,2018-03-07 00:41:45,0,0,5
j***l,金牌会员,"很好用，值得拥有，好好好好好好好好，我用的N4,这部给家人买的，很好用。",2018-03-09 16:38:57,0,0,5
t***0,钻石会员,性价比超高的一款智能手机，给老人用特别合适。字大，支持手写功能。,2018-03-09 10:12:01,0,0,5
j***9,金牌会员,用了一段时间，当备用机还可以，玩游戏很流畅，暂时没发现什么问题。,2018-03-07 14:23:46,0,0,5
j***v,PLUS会员[试用],商品质量太差才用一个多月就坏了，这么差质量的东西还拿来卖真是坑人的!,2018-01-31 17:34:34,58,31,1
l***l,银牌会员,外观很漂亮，性能相当不错，就是稍微有点重。,2018-03-03 10:33:58,1,0,5
京***0,PLUS会员,360N6 Lite采用了5.5英寸1080P的 IPS屏幕，内置高通骁龙630八核处理器，拥有4+32GB的内存组合，4020mAh大容量电池。如此低价高配的千元手机，足以称之为千元性能怪兽。机身顶部拥有前置800万像素摄像头、耳机听筒和光线距离感应器，设计比较简洁。底部采用三枚触控式按键，左侧是菜单键、中间为 HOME键、右侧是返回键。机身背部采用全金属一体化设计，上下两处都有一个弧线设计，让机身整体更加灵动一些。在设计上有着自己独到的地方，不只是性能，颜值在千元手机中也是佼佼者。后置1300万像素摄像头拍照完全不输与其他品牌的旗舰手机，360这次在拍照上有了不错的进步。机身底部采用 Type- C充电插口，并支持3.5mm耳机插孔，使用起来会更加方便。机身右侧拥有电源键和音量调节键，按键反馈感较强，手感非常舒适。作为一款智能手机，360手机N6 Lite绝对可以成为标志性产品，也是整个行业中低价高配的代表作。最重要的是，4020mAh的大容量电池完全可以支持重度用户1.5天以上的时间。高颜值、高性能、低价格和大容量，这四点都有了，是真正棒！,2018-03-09 08:05:07,0,0,5
红***i,PLUS会员,买之前纠结于红米NOTE4X和360N6LITE之间，最终选了后者，续航中度使用30一40h，与红米美不多，但630比625还是强了不少！,2018-03-07 21:22:33,0,0,5
b***8,钻石会员,"有什么办法搞搞这个骗丨子？

骗丨子信息： 

真实姓名：吴慧 

手、机号：15113298109 

Q、Q：1394961812 

微、信：WH15113298109 

临近年关，片子横行，如果老哥你曾经被骗过，感同身受，如果你手中恰好有轰炸机，就随手帮帮忙轰炸一下骗、子，打击一下骗、子的嚣张气焰吧，让骗、子得到应有的惩罚！还交易市场一片朗朗晴天

谁有轰丨炸机帮我炸一下。感激不尽",2018-02-12 09:02:31,0,0,5
g***y,PLUS会员,还可以，手机蛮漂亮的，手感也很好，799买到630的手机，很值了，非常不错，京东物流也很快，非常满意。,2017-12-14 17:35:49,10,35,5
美***懒,PLUS会员,360手机现在是越做越好了，性价比是国产机里最好的，内置的360软件很实用，再也不需要额外下载安装了，非常不错，这是用的第二个360手机了，这次趁着3.8节搞活动，果断下手，希望360能够严控品质，继续保持目前这种水准！,2018-03-07 22:55:54,0,0,5
8***1,银牌会员,物流速度超快，半天就到了，开机后使用了一下，感觉很流畅手机，而且没有多余的预装软件，老爸很喜欢，五星级好评！,2018-03-06 22:29:20,0,0,5
一***白,PLUS会员[试用],非常满意，配置够用 ，电池耐用，相机比较一般 音质还行。性价比相当高。符合心里逾期。！  裸机手感不错  这么便宜实惠的机子我就不带套了 哈哈，省得之用个贵的手机还舍不得裸奔，奉劝大家不要买个手机还互相攀比，适合自己最重要。永远不要相信那句 买个好手机多用几年，现在手机更新换代太快了，就算勉强用个几年那体验也好不了，最后提一下，手机还自带贴膜 厂家想的相当周到。颜色建议金色，黑色给人感觉压抑。本人用了两部黑手机深有体会,2018-02-27 19:05:14,3,0,5
m***峰,银牌会员,很好，不错。性价比，非常高。支持京东，速度很快。服务很好，手机很好用。买电子产品还是到京东好。,2018-03-08 14:50:41,0,0,5
j***7,铜牌会员,手机是歪货，读不了卡，试了多次都不行，已经快绝望了，能不能发个好手机，这是第二次在京东买，第一次手机信号差的吓人，第二次是歪货。郁闷中。,2017-12-31 10:18:07,44,29,1
浊***焚,铜牌会员,发货速度非常快，包装非常仔细、严实，物流公司服务态度很好，运送速度很快，很满意的一次购物,2018-03-08 09:25:17,0,0,5
jd_178059sod,PLUS会员,帮朋友买的，第二天就收到货了。朋友很喜欢，说用起来很顺手！！！,2018-03-07 16:31:12,0,0,5
j***1,PLUS会员,拍照很清晰 声音很洪亮 运行速度很快 可以的  京东物流很快,2018-03-07 18:30:18,0,0,5
w***1,铜牌会员,电池很给力。手感不错。和我之前买的F4相比，性价比超高。现在拿着n5给6拍照,2018-03-06 22:58:02,0,0,5
铜锈,金牌会员,"感觉比note3轻一点儿，手机宽度减少了一两个毫米，技术上进步了不少。指纹解锁速度快了很多，屏幕显示效果可调且更好，外放声音也悦耳了不少，相机也水平也升级了。物美价廉，非常满意。一直从酷派用到360,感觉挺好。",2017-12-15 08:42:03,1,0,5
p***9,金牌会员,目前性价比最高的千元机，一个星期用下来感觉很不错。,2018-03-06 15:11:46,2,0,5
段文渊,铜牌会员,手机很好 已经是第三部了 一直在用 运行快 很稳定 好产品值得推广,2018-03-08 23:59:13,0,0,5
3***子,钻石会员,新机到手，马上试玩，基本没问题，性价比很高，期待后续给力，推荐购买,2018-02-24 20:43:30,0,0,5
w***8,铜牌会员,质量不错，前天晚上下单，第二天中午就收到了，快递非常快。,2018-03-08 19:00:59,0,0,5
j***a,铜牌会员,正品，运行速度快，像素清晰，电池挺耐用充满能用两天、好评,2018-03-07 20:25:21,0,0,5
阿***4,银牌会员,东西收到了，颜色大小都比较合适。送给老妈的机子她很喜欢。,2018-03-06 19:30:32,0,0,5
xmySsuuqomiC,铜牌会员,2017年度安兔兔性价比排行榜第三，运行流畅，老实说这360云os2的功能已经逐渐成熟，其实全家桶有用的软件还是很多，有很实用的，主题按自己爱好更换，护眼模式感觉还不错。价格便宜值得购买。个人认为唯一缺点就是630的处理器竟然没有配上快充？不过充电速度也没多慢，毕竟价格便宜，续航66的。推荐购买！,2018-03-08 21:26:03,0,0,5
j***0,银牌会员,京东送货速度杠杠的，刚拿回来，待使用，包装很严实!,2018-03-05 13:06:37,0,1,5
爱***优,金牌会员,这款手机应该是同价位性价比第一的产品，之前用过360n4s n5，n5小问题还是挺多的，比如信号不好，手机发热严重，屏幕也一般，但是这款比n5便宜，但是屏幕却比n5好很多，外形金色这款也挺好看，摄像头很像苹果8，电池也给力，加上630的加持，终于解决了n5的653发热严重的问题，900块买到这样的手机真的没谁了。而且这次n6的好评率总体比n5好了不少，祝360能多推出这种物美价廉的好产品，如果下次中端机能把指纹放到正面就完美了,2018-03-07 17:18:58,0,1,5
c***1,钻石会员,国产神机，一直很支持360手机，既实惠又经济。,2018-03-07 20:53:31,0,0,5
千***友,银牌会员,给老年人买的第一款智能机，趁过年买的下单立减200。说实话这个价位这种配置已经无敌了，老年人也就玩玩微信打个电话，并没有很高的要求，很不错的一款手机。,2018-02-14 17:12:46,1,0,5
i***了,银牌会员,给父母买的，用了几天了，1，续航神器，两三天充一次，2，系统流畅，成熟度高，常见功能都有，3，外观还行，见仁见智了，4，性价比高，5，屏幕还行，6，白天拍照还行。希望，支持息屏操作，屏幕对比度高点更好，有点素，当然，没有这些，依然好评，性价比无敌，非常适合父母用的，支持,2018-03-07 18:51:19,0,0,5
t***n,银牌会员,手机收到啦，马上使用了，质量不错，这个价钱还可以，摸起来有一点轻，一分价钱一分货吧,2018-01-26 21:22:56,1,0,5
心---雨,金牌会员,不错，很好。,2018-03-08 13:07:00,0,0,5
j***c,PLUS会员,第三部360，从N4开始用。实话没遇到啥全家桶，软件随便安装或者卸载。系统很流畅，说实话确实性价比很高,2018-03-07 13:10:20,0,0,5
_***_,PLUS会员,太喜欢360的手机了，设计师设计的那个帮！手感不错哦！希望大家都来买，关键是京东物流也很快！超值！！,2018-03-07 23:38:35,0,0,5
教***鸽,金牌会员,拍照效果都几好，千元机中全是比较好的，屏幕显示效果也非常艳丽，不刺眼，做工优秀，自带软件很少大部分可以卸载，系统流畅！,2018-03-07 21:53:30,0,0,5
M***s,PLUS会员,经常网购，总有大量的包裹收，感觉写评语花掉了我大量的时间和精力！所以在一段时间里，我总是不去评价或者随便写写！但是，我又总是觉得好像有点对不住那些辛苦工作的卖家客服、仓管、老板。于是我写下了一小段话，给我觉得能拿到我五星好评的卖家的宝贝评价里面以示感谢和尊敬！首先，宝贝是性价比很高的，我每次都会先试用再评价的，虽然宝贝不一定是最好的，但在同等的价位里面绝对是表现最棒的。京东的配送绝对是一流的，送货速度快，配送员服务态度好，每样东西都是送货上门。希望京东能再接再厉，做得更大更强，提供更多更好的东西给大家。为京东的商品和服务点赞。,2018-03-08 23:39:37,0,0,5
拾***呀,PLUS会员[试用],手机很不错，799就买到了这么值的手机已经很不错了，而且还是全面屏，挺好的一架手机了,2018-03-07 17:22:33,0,1,5
靈鑫,PLUS会员,360手机的价格对应的配置确实是杠杠的，同样的价格我找个好久都没有这样的配置！,2018-03-07 22:14:15,0,0,5
沙***儿,钻石会员,360的老粉丝了，买过一台给丢了，价格不贵，系统也狠流畅，几百块里性价比非常高的机子，值得入手。,2018-03-07 11:17:53,0,0,5
S***H,PLUS会员,屏幕不算大，合适男生使用。处理器一般，也就值这个价位。操作系统优化的垃圾。,2018-03-07 13:13:29,0,0,5
j***9,金牌会员,屏幕挺清晰的，拍照效果挺好，630的处理器这个价位性价比高，使用频率低，充一次用三天没有问题,2018-03-06 20:45:49,0,0,5
j***由,银牌会员,宝贝外观设计美观大方，拍摄的照片清晰，充电间隔时间长，非常满意，其余的等用一段时间再来评价,2018-03-07 21:44:39,0,0,5
j***妖,PLUS会员,不错，这个价位很超值，手机也挺好用，做备用机很可以。物流速度非常快。,2018-03-07 19:22:59,0,0,5
别***货,PLUS会员,喜欢 拍照很清晰 声音很洪亮 运行速度很快 可以的  京东物流很快,2018-03-07 18:38:59,0,0,5
w***1,PLUS会员,正在开始使用 就是手感稍微差一点 有点轻 别的基本上还蛮满意吧,2018-02-05 10:29:57,0,0,5
小***少,银牌会员,送给老爸的礼物，以前都是用我淘汰的手机，这回有自己的新手机了，哈哈，老爸很喜欢,2018-03-07 18:37:02,0,0,5
我***耻,PLUS会员,电池耐用！机身手感还可以！使用还流暢，不玩游戏就上上网,2018-03-07 10:08:54,0,0,5
豆***常,PLUS会员,很好。一直用这个牌子。值得信赖。还会光顾，，，，很好,2018-03-08 16:04:26,0,0,5
小***钙,金牌会员,帮朋友买的，物超所值，京东物流超级快，头天下单第二天到。这个价钱配置好,2018-03-07 11:53:46,0,0,5
5***渊,钻石会员,挺好，手感出乎意料的不错，试用挺流畅，性价比不错，入手价格还可以了,2018-03-07 20:12:44,0,0,5
f***3,银牌会员,没办法，找不到合适的小屏幕手机了，5.5真的太大了，放在裤兜里顶住很不舒服。这手机是799买的，夜班时看到这价格就买了。刚进入系统显示时间为2017年4月。32G的手机，还没装其它软件就只剩22G左右的空间了。相机很普通，没什么惊喜，可以理解为同像素中最低档的了，照个电脑屏幕总会有花纹，没有全景，还有很多功能没有开发出，不过拍照反应很快。有个自带收音机不错，只是没法设置外放声音，不方便。4G运行内存光系统就耗掉2G了，真渣。手机音量键旁针孔大小的刮伤，出厂时不小心弄的吧，哎。机子电很足，以前的华为荣耀玩8小时基本没电了，就看看微信看看新闻，现在这机子竟让还有一半电。机子比荣耀轻，人家荣耀里面可是加了钢板的，质量杠杠的，这机子嘛，塑料材质。期待某天有4.5寸安卓手机再战江湖。,2018-03-05 22:18:11,1,1,3
追***梦,PLUS会员,好，很好，非常好，我很喜欢，都是用360的。,2018-03-07 22:30:49,0,0,5
j***8,PLUS会员,正在使用中，还没发现什么问题，相信京东！,2018-03-07 17:31:35,0,0,5
m***g,金牌会员,不错，不错，千元机中，配置算是无敌了，外观整体上也可以。边框细节上面看略有瑕疵，作为千元机也值了。买来送给父亲用的，4G+32G，满足日常接打电话，和几个基本软件。好。,2018-03-02 21:14:32,1,0,5
9***m,钻石会员,手机特价买的送货很快试用了几天速度很快玩游戏也不卡很满意,2018-03-06 20:33:43,0,0,5
