名字,会员级别,评论内容,评论时间,点赞数,评论数,评价星级
非***帅,PLUS会员,"最近一直在看手机，小米、魅族、华为今年最新的手机都到实体店看了下，国产机进步有目共睹但好像都无法get到我的G点。小米还是那个小米，猛堆配置，小毛病很多，颜值太一般，小米虽然有营养，到毕竟是粗粮啊，太糙了。华为今年的手机真是把我看花眼了，从P系列到麦芒，再到荣耀V9 荣耀9，要么把屏幕做大cpu就用kirin 659这狗U ，搞不好内存用的还是EMMC我也不想说什么了,要想凑齐大屏＋神U ＋UFS ＋前置指纹识别那只能花4000＋买P10  Plus 了还要抽奖，就算再爱国这游戏也不能这么玩吧，过分了哈！之前用的是魅族MX4 ,用了3年电池已经完全废了，看到这款机在秒杀配合京券果断入手没商量，缺点也是有的，屏幕是这款手机最大的优点也是最大的缺点吧，三星的2K. A 屏那真不是吹的相当惊艳。果X用的也是这货 。要不是去年Note7 炸了魅族也捡不到这个漏，今年三星的营收利润创了历史新高它还会把cpu屏幕卖给魅族不？别想了。魅族作为国产手机系统和手机颜值我觉得能排前二，主要cpu 被三星和小米卡位卡出翔，高通是小米股东8系列肯定优先供货小米，三星代工优先给自己用，OV独占660 3个月…",2017-10-16 13:01:44,76,33,5
g***u,金牌会员,NFC好象有问题，原来我的MX3的NFC把公交卡银行卡靠上去马上就有反应，用微信、qq还可以给公交卡充值，这个怎么移动卡片都没有反应。大家的有没有这个问题？本来就是奔这个功能去买的，要不要退货？已升级到最新的flyme版本！,2017-11-16 16:49:08,17,8,5
d***x,PLUS会员,"1299的价格，能买到pro6s，绝对是划算了！之前的MX5用了好几年了，换了这款，更小巧，手感好到爆！X25 CPU没有想象地那么烂，MX5的X10也那么多年用过来了，一样很流畅！GPU烂？不见得，比我手上的X为P8流畅得多，比mate9也不相上下啊！当然和835之流就算了，我用过X米的5plus，还是这款手机流畅。屏幕更不用说了，几乎找不出比这款更舒服的！快充也很好，可以用小米29元的QC3快充头（比原配的小多了）。
Flyme一直很好用，买回家直接升级到最新版本（Android 7.1.1），流畅得很！
当然，不足之处也有，续航似乎不是太理想，待机2小时能掉5%的电，在这年头的手机里算是另类了！外放没有MX5舒服；双卡信号显示有问题，按官方所言，应该是主卡4G，副卡2G，但实际显示是主4G副3G，而且这款应该是双卡双待单通，主卡通话副卡直接无信号，但显示却仍有？这不扯蛋嘛！
从实际体验来看，日常使用流畅度和手上在用的iPhone 7Plus没啥区别，加载普通应用（高德地图、微信小游戏）和之前用的mate9相比稍慢一些，基本无法察觉；当然，3050mAh的电池和mate9的4000mAh相比，看上去差距不大，但续航绝对比mate9差几条街了，这是最大的差异！",2018-03-08 13:47:27,4,5,5
小钢弹,PLUS会员,"运行速度，不玩大型游戏，基本的微信，优酷，京东速度很快，666。外观漂亮，5.2寸虽然小，但很适合手部，看视频不会觉得特别小。我买手机的原则就是发布一年后的高端机，这样就能以半价买到高配置的手机了。
有人觉得处理器内存不是最新或者骁龙么的就是天大的事情，我倒觉得基本扯淡，和买笔记本一样，你平时用的最多的是什么，难道不是屏幕么，手机也一样，屏幕好，比处理器更直观，而且高端机处理器能差到哪里去？
我对比了手里的魅蓝，MX和pro6s，毫无疑问，pro是最好的，哪怕过去了一年。",2018-02-25 22:34:31,12,7,5
j***8,PLUS会员,旗舰就是旗舰，那些在黑魅族的小伙伴们，真正用过这款手机再来说话吧！到货用了近一个礼拜了，越看越好看，黑边控制的比果子7还小，摄像头用的索尼最新款，比之前的pro5.note3之类的进步了不知多少，拍照速度也够快，反应速度也快，指纹解锁非常灵敏，电池开均衡模式重度使用也能超过10小时。拿在手上握感很舒适，5.2寸屏真心够用了。魅族，加油！,2016-12-13 23:16:34,225,90,5
w***1,PLUS会员,"魅族，一直想用又不想用的牌子。。
第一台mx2梦想旗舰的代表作，熊猫机。。
note3///metal/mx6（）//考虑好久，准备tb:880-70！！sn十二期免息。。。回来一看京东1499还减50果断下单，玫瑰金。好看划算。。处理器跟我没多大关系，，不卡就行。。。第二天京东就送来了，一如既往地的容易使用。。没毛病！！！

对快充不感冒，关闭了mchage﹉普通冲就可以了。。
希望这个屏幕耐用一点，毕竟第三代康宁玻璃！！那个什么电气硝子
玻璃一用就碎！！


玫瑰金真心好看。。优于苹果的玫瑰金。比ov的也好看！！5.2手感刚刚好！！",2018-01-03 07:18:10,32,15,5
阳_阳羊_羊,PLUS会员,1799入得手，感觉相比之下微微偏贵，但性价比还是不错的了。先说说优点，屏幕确实不错，系统也挺流畅的，阉割的处理器，玩游戏的话还是欠缺一些火候，容易误触，外观漂亮，手感不错。缺点，相机不是这么好用，感觉白天拍照还没有我的三星s4号好(毕竟2.2的光圈)，色彩不是十分艳丽，有噪点，前置还好，总体感觉拍照体验不是很好。续航没有十分强大，一般感受。另外就是屏幕确实发红，不过没有太大影响，把色温调暖会好转。一分价钱一分货，追求品质与体验感的话还是选择大牌三星，因为之前用的全是三星S小屏旗舰。总体感受还好，希望日后不要出现什么问题吧。国产加油！物理键触感希望大大提高!,2017-11-04 10:36:42,88,132,5
j***侠,金牌会员,魅族的老粉丝了，这是第四台魅族手机了。12.8号买的，12.10上午到货的，速度还是挺快的。就是被包装箱子给吓了一跳，（看图你们就知道了）。特意用了这么半个月才来评论的，手机非常漂亮，运行也非常流畅，没有卡顿的情况出现，出现过一次自动重启。前天更新了flyme6，用起来更加顺了，支持魅族！,2016-12-24 14:10:06,113,28,5
小***-,PLUS会员,"配送速度很快，头一天晚上下单，第二天上午就到了，外观完好，耳机孔、数据接口没有使用痕迹，不是翻新、二手机可以放心购买。
手机方面:
1、外观。外观漂亮，虽然外观和手感比不上pro6、6s但是依然是16年旗舰机里面第一梯队
2、性能。64GB是阉割版的8890，CPU主频和GPU核心数都有阉割，比不上835，和821水平相同。4GB LPDDR4的运行内存和64GB UFS 2.0的闪存，4GB目前日常够用，需求更高或需要用2年的还是建议直接购买6/8GB内存的手机，Flyme 6.1版本比6.2流畅、系统内存占用更少，建议使用6.1版本
3、拍照。索尼IMX 386传感器+四轴光学防抖，硬件旗舰水平，在目前国产手机的拍照里面也算是靠前的
4、屏幕。2k分辨率的amoled屏幕，算是目前国产手机里最好的一块a屏了
5、续航、充电。2k屏幕，3500毫安的电池，重度使用基本一天2-3充，好在充电速度快，属于目前国产手机里面第一梯队的了，息屏状态下，基本1个多小时充满
6、非全网通，电信可以使用数据网络，但是无法打电话发短信，nfc基本相当于没有
目前2000的售价上是最值得买的魅族手机。",2017-11-10 17:43:58,8,6,5
H***5,PLUS会员,心得:各家的旗舰机都对比过，最终选择了这一款。这款手机应该全是魅族的旗舰机了，今年新出的手机一般。谈一谈使用感受，魅族的这块屏幕用的是三星的2K 屏，显示效果非常细腻，也支持媳屏显示AOD ，屏幕可以，但是当时忘了买碎屏险了，后面追买客服不鸟我，这一块屏幕要是坏了估计换屏幕的钱都够买手机了。安兔兔跑分也就10万多，我以前也追求跑分，想买835，但仔细想想，我又不打游戏，有什么用。HiFi 才是我的痛点，魅族手机的音质一直都可以，这款手机有HiFi 芯片支持，可以的，效果很好，1000以下的耳机无压力。拍照依然是槽点，对比我之前用的三星旗舰，成像质量差，成像速度慢，三星都是按了拍照键直接就有，魅族还得端着等一秒，真费劲，标榜的四轴光学防抖很弱鸡，完全不是旗舰水平，魅族在拍照这一块还是一如既往的差，估计是算法不行。没有全网通也是一大痛点，终究是不方便。3D press 功能没用，基本可以忽略。,2017-09-23 23:17:31,18,8,5
s***g,钻石会员,箱子的胶带粘的有点粗糙。黑色的背壳在光线下发紫，光越强越发紫，感觉怪。从mx3到魅蓝metal ，也算是老用户了系统用的比较舒服，或者说比较熟悉。但是mX3和metal都是最后极其卡顿所以才想到换的。魅族的手机更换的时候内容比较容易迁移而且比较喜欢这个系统。尤其是home键轻触返回，非常方便原来的手机都是在1500块钱以内的。这次换一个2000以上的试一试。本来是想看pro7可惜后面的画屏失望了。互动功能比较弱还最主要的是价格比较贵。处理器却配了一个P25，去看了真机，手感不错，但是后面的画屏不够惊喜而且手指容易盖在上面。有可能引发误操作。所以干脆还是pro6s算了。价格2100，本以为2000块以上的魅族系统会非常流畅。但是最近的使用中发现，多开几个app同样会出现卡顿。比如说几个购物的app再加上**微信等等。没有想象中的流畅。可能这个价位的手机都这样。总体来说这款手机能够卖到2000块钱左右还是可以尝试一下的，手感比较好。,2017-08-15 22:05:17,50,22,5
风云_ooo,银牌会员,总体来说挺好的，上一台手机是魅蓝note5结果费电太快了，就想到换pro6s了，1399买下的，没有黑色啦啊啊啊，有一点不足的就是充电器，这个要把头稍稍往外拔一点才可以充的进去电。相机，屏幕显示都很好。刚刚开机是flyme5，刚刚更新了，我不玩游戏的话联发科x25足够用了，鲁大师9万多分，安兔兔过15万,2018-02-18 14:25:57,14,20,5
大***1,PLUS会员,一直喜欢魅族的系统，有很多人性化的功能，这款手机外观比较喜欢，包装也高端大气上档次。缺点是信号差点，nfc功能不能用，meizupay竟然开通个公交卡功能还得收服务费，没有开不知能不能用。整机发热可以承受，不怎么用的情况下可以待机一个白天。,2017-11-01 19:06:04,24,19,5
S***g,PLUS会员,用了几天后来评论，首先呢手感非常不错，后盖的颜色其实更像黑紫色，外观做工一流，Home键按压手感类似苹果，指纹解锁速度很快，电量使用的话个人感觉跟魅蓝metal差不多，游戏的话玩阴阳师特效全开会有一两帧卡顿，不影响体验，拍照成像质量应该是楼主用过的魅族系列手机里面数一数二的了，没送耳机为什么包装盒里面有耳机存放的仓，令人不解。最令人不满的就是Pro6S搭配的这块三星超级魔丽屏，全白图片下显示效果真的很黄，虽然比夏普屏省电但是仍然黄得很夸张，希望用一段时间后可以适应吧。,2016-11-28 17:23:22,298,123,5
j***g,PLUS会员,第一时间拿到打开包转！哇！高大上的盒子.很漂亮.而por6p的银色字很高级感，摇晃一下有渐变效果.第三张图贴纸保护保护那里.防止二次开封.不过很难撕开.得用刀割一下.打开盒子后很整齐.快充头很实在.做工一直不错.拿上手机器很轻，厚度挺薄的.和手上7plus相比很轻.开机以后屏幕颜色很鲜艳.很三星的感觉.速度反应就不多说，肯定快的了.手感很赞.不过按指纹的按键有点软.估计我按习惯了7plus的模拟按键.忘记真实按键的感觉了.QAQ.哈哈哈 不过这价位还算可以吧.毕竟这价格可以买华为那些机子.不过用过魅族的机子，系统确实不错的.除了Apple 我就第二选择魅族系统.,2017-06-14 11:53:34,99,18,5
香***子,PLUS会员,之前给妹妹买了一部，现在又给爸爸买了一部！,2018-02-18 20:45:40,2,2,5
j***4,钻石会员,旗舰机型包装都不一样。上手手感也是没得说。系统用这很熟悉。就是觉得升级到新的后内存严重被吃了不少啊。。。,2017-11-14 09:21:30,3,1,5
j***x,银牌会员,本是冲着NFC功能去的，谁知目前实用性非常差。产品玩过外观玩好，运行快。,2018-02-06 23:48:48,2,0,5
桂***军,银牌会员,"京东的物流一如既往的快，头天下单第二天就到。说说这部pro 6s，魅族的设计一直美得不要不要的，这部pro 6s简直美炸了！才拿回来放那朋友看到了第一眼就说好好看的手机~本人一部iphone 6s常用，一部魅蓝note 3影音娱乐，现在note 3就放床头看电影用了~6s也被我抛弃了除非办公接电话，日常就用这部pro 6s~5.2寸的屏幕正好适合~至于魅族被人万年吐槽的联发科，说实话平常日用看不出多大差别的，不是专业玩机或者重度用户，拿这个说事其实意义不大。
总之，个人觉得，如果是专业玩机，或者用来办公，可以加钱买个更高端的，毕竟确实有局限性，买部iphone 什么的，日常使用常相伴常在手边的，用这部pro 6s恰到好处！好看，也挺流畅，看着养眼，用着舒适！好评！如果说note 3是因为都说魅族设计我好奇跟风尝试买了，那这部pro 6s就让我彻底成魅粉了~超级棒~~~",2017-06-12 13:09:28,115,32,5
jd_152968ecxz,银牌会员,在6p和6s间考虑了很久，最终选择了小点的6s。手感超棒！5.2寸真的非常合适了。物流也超快，下午下的单第二天上午就到了，还送了个耳机。系统流畅，我也不常玩游戏，虽是联发科但也足够了。拍照功能也挺满意的。屏幕显示非常清晰。优点就不详细说了，来谈谈我觉得不够好的地方。1.自带的输入法大写不能连续输入，不是很方便。2.掉电的确稍微有点快，好在有快充。3.不懂是不是与系统兼容不好的问题，在应用商店里的一键锁屏就像病毒一样，下载后不能直接卸载还让你无限锁屏。4.查了sn码显示是真品但没显示是第一次查询。5.3Dpress功能不能用，但没什么影响，毕竟不是很必要。总的来说，还是很满意的！,2017-11-18 19:51:59,12,5,5
m***8,PLUS会员,凭着实事求是的原则，特定使用了10多天才评价，去年7月份在京东买了OPPOR9，到现在一直在使用，本人从来不玩游戏，R9除了拍照拍摄视频达不到我的要求，其它方面非常满意，系统稳定，快充给力，截屏更给力！由于工作需要增加一台拍摄视频给力的手机，结合实际情况，把目标定在R9S，Z11，HTCu11，以华为P9、Mate9、P10之间，经过比对，发现所谓的双摄只不过是虚头而已，还不如单摄像头呢！从此把目标缩小在单摄像头，R9s还是达不到要求，Z11拍摄视频也一般，并且系统不好用，HTCu11现在都还在耍猴，无意之中发现pro6s拍摄视频不错，系统又好用，价格实惠，就立马出手了，实事证明选择pro6s是非常明智的，除了手机有些发热之外，其它方面都满意！系统稳定好用，屏幕给力，拍摄更给力！幸好当初没有入手HTC，现在那些水军还到处喷人！总之，这次购物非常满意，京东服务态度很好，发货速度快，网购首选京东！,2017-06-25 22:31:23,35,8,5
j***0,金牌会员,用了一年的pro5于12月30日丢失，好伤心?！64G的，用了一年几乎跟新的一样，没出现过什么问题，发热和续航做到了新高度！真的很满意！本来还打算再用个一两年！无奈被迫买新手机，当然还是考虑魅族了！最新旗舰当然是首选，深空灰当然是首选，31号，1号两天满深圳找深空灰竟然没有，有些专卖店甚至没见过这个颜色！好伤心，然后天天刷京东，竟然发现2号下午17点多有一台，立刻秒了！3号上午11点左右收到货！果然没有失望！真的很漂亮，做工无可挑剔！然后升级了系统！！,2017-01-03 13:38:57,18,20,5
j***l,银牌会员,关注por 6plus 一年多了，这次降价优惠非常给力，到手后没有失望，2k 屏幕果然优秀，音质也很棒，暂时没有发现信号和屏幕红问题，用段时间再来追评,2017-11-09 12:43:21,0,8,5
韩***程,银牌会员,"P6p看了一段时间了，以前用的也是魅族，魅蓝系列的zhazha，觉得flyme易用性好所以就又换了魅族，用了一周，这次做一个认真的晒单评价。
                        先说总体满意，再细分评价
1，处理器，8890处理器即使阉割版性能依旧准旗舰，网友都说性能类似骁龙820，我没测试过，对于我这种轻度游戏的用户来说完全足够了，王者荣耀特效全开稳定在50帧率及以上
2，系统，6月份的机器，出厂系统，好用流畅，打开应用秒魅蓝p10，几天下来没升级新系统，我觉着这样挺好
3，续航，轻度使用发微信刷微博看B站逛贴吧一天剩余3分之1，王者荣耀特效全开1局耗电7%。正常使用15小时左右，我习惯睡觉之前插手机充电，一冲一晚，把mcharge关掉，不然手机容易发烫
4，充电器，这个必须单独说一下，充电器和数据线不能插到底，不然无法充电，有上图，大家自己看，这个不是个例，甚至不是小概率事件，有很多案例，我给客服沟通过，让申请售后，我嫌麻烦，不过不影响正常充电，有时间了我会继续沟通
5，屏幕，红屏黄屏，我这台没有这个情况，2K的A屏幕显示效果，非常惊艳，细腻，非常喜欢",2017-11-19 17:46:58,0,4,5
m***n,PLUS会员,我曾经是Pro6用户，作为备用机，Pro6s所提升的续航和拍照都解决了痛点。我是老魅友了，即便是Pro系列，在之前所有型号的手机拍照都是垃圾，根本不想去用，我主力机一直都是iPhone，就会出现魅族手机里就没有多少照片，而iPhone快要填满！现在不一样了，我竟然有拿Pro6s拍照的冲动，所以稳了,2016-11-24 09:22:45,727,285,5
l***g,金牌会员,用了有两个星期了，我来评价一下吧！1、做工还算精致，但敲击时里面有震动感，不知是咋回事！2、没升级系统前照相拉风箱，升级后基本稳定，但经常虚焦，这个光学防抖做的不好，晚上体验很差！照相唯一不算差的也就炫光和宽容度控制的还可以，估计是三星的功劳。总之照相体验比我当年的Lumia925差不少，不能做到随手拍，可以做到随手糊(暗光)。3、信号确实有问题，但还凑合，和别人抢4G？太难为他了！出现过多次没有信号的情况，过一会又好了！出现过一次信号满格却不能打电话的情况，差点摔手机，手动调整为2G才可以！4、HiFi，这就是笑话，差点把我大牙笑掉了，听感比我12年的OPPO find7差远了，对了，当时find7也花了1700买的，外放？渣！5、续航一般人用够了，充电很快！6、CPU调度有点保守，查看图片反应稍慢，本人不打游戏！跑分10万多，不在乎这个！6、NFC我暂时用不到。7、屏幕还好，不过颜色太艳了，特别是红色，晃眼，之前用Lumia也没感觉到！8、息屏显示，2011年诺基亚就用上了，现在国产才有，我也是醉了！9压感屏，还需要开发。总之，没买荣耀9有点小后悔，但为了这块2K屏幕，也就凑合了！,2017-11-19 19:13:06,3,2,5
畅***4,金牌会员,非常不错，原价2699，京东做活动1500就买到了，真的很有性价比，一直用魅族手机，一如既往的好用，流畅，手机很薄很漂亮。2k显示很清晰，三星8890处理器很流畅，拍照也很强大，希望魅族越来越好，做世界的魅族。,2017-11-10 09:55:17,10,6,5
爱吴珍,PLUS会员,运行速度很快，不知道时间久了会不会卡，因为贴了膜屏幕感觉不到2k的魅力，喇叭音质很好，唯一不满意的就是摄像头，我就呵呵，我怀疑魅族软件怎么做的？拍照明显的画面涂抹的痕迹真不如我以前的mx5更不如我几年前的TCLs950没错就是王牌！只能说价格降到这样也值了！还有17年的机器开机电量98我怀疑。。。只能说目前没问题。。。,2018-03-04 22:47:12,0,0,5
j***8,金牌会员,用了半个月了，首先充电线不太好使，接触不良，换了条数据线就好了，手机给老豆买的，反正他不玩游戏，买太好的浪费我的钱！,2018-02-20 18:26:25,0,0,5
j***8,银牌会员,手机不错，刚用起来有点发热！整体还是很满意的?,2017-09-25 19:18:10,16,6,5
H***o,PLUS会员,非常满意的手机。买之前看了荣耀V9、一加3T，去实体店体验了V9，除了指纹在后面，其他都满意，无奈想买的时候没货，于是抢了一加3T的星辰黑，6G+128G的组合非常棒，指纹解锁的确很快，基本上不会感觉到有指纹存在，可是接受不了天线部位的瑕疵以及过于原生的系统体验（要经常折腾才能好好用上），因此退货，而一加最让我不满意的却是售后，我是5号买，9号退，说是7天无理由退货，但是却被告知超过4天不让退，估计是他们的惯用语，后来发现我这刚好第四天（10号估计就退不了了），然后说后面的瑕疵是人为的，无语只能说找京东，听到这个之后就说沟通下，然后就说可以来收件，最终结果以京东检测的为准，虽然最终退了，但也因为这样让我对一加所谓的“不将就”画上了大大的问号。后来去体验了华为P10和魅族Pro6Plus，果断选择了后者，一是因为home键的体验，二是因为屏幕大，同时给新手机配了一个不错的壳，一起来很赞，强烈推荐。接下来大家看看照片（最后一张是一加3T的瑕疵图），网上很多图了，我就随便拍拍，大家有兴趣还是直接去实体店体验最好，谢谢京东一如既往的送货速度和购物体验。,2017-04-16 09:07:19,94,53,5
